TxHash,To,From,TokenAmount,UsdAmount
0xa881b1d61f33f275919bdc371169e92aa8efd0dc4de3c9d2b4108197a41353b0,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000000000000000000000000000000,"388,347.81126029508826819 ","na"
0xa881b1d61f33f275919bdc371169e92aa8efd0dc4de3c9d2b4108197a41353b0,0x69fb7c45726cfe2badee8317005d3f94be838840,0x2b7caa7d87c01152a82c266791ada69ccfe64045,"403,116.916386316190629201 ","na"
0xa881b1d61f33f275919bdc371169e92aa8efd0dc4de3c9d2b4108197a41353b0,0x2b7caa7d87c01152a82c266791ada69ccfe64045,0x4b1cbd6f6d8676ace5e412c78b7a59b4a1bbb68a,"403,116.916386316190629201 ","na"
0xa881b1d61f33f275919bdc371169e92aa8efd0dc4de3c9d2b4108197a41353b0,0x4b1cbd6f6d8676ace5e412c78b7a59b4a1bbb68a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"405,408.965098498206364522 ","na"
0xe0485228d20e3b02873acb0c492cf5aca96c83ea39802f12c5244fb71b799d80,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x854056fd40c1b52037166285b2e54fee774d33f6,"0",""
0xf0768f9d1f30477042125423d184a8d1e3f9f9d7fdd6d7de2ad794e17423f22c,0x093c2ae5e6f3d2a897459aa24551289d462449ad,0x7224d1965f85572750a7bfb6845759de52a8b76a,"388,347.81126029508826819 ","na"
0xf0768f9d1f30477042125423d184a8d1e3f9f9d7fdd6d7de2ad794e17423f22c,0x093c2ae5e6f3d2a897459aa24551289d462449ad,0x7224d1965f85572750a7bfb6845759de52a8b76a,"12.086110717778114452","$916.98"
0x8cc6d37e8facc312c96389753a02af3490e1f7cdb864271fb8b1aac90ca0d46d,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,"27.785115744797312306 ","na"
0x8cc6d37e8facc312c96389753a02af3490e1f7cdb864271fb8b1aac90ca0d46d,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,0x0000000000000000000000000000000000000000,"27.785115744797312306 ","na"
0x8cc6d37e8facc312c96389753a02af3490e1f7cdb864271fb8b1aac90ca0d46d,0xc25099792e9349c7dd09759744ea681c7de2cb66,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,"27.758204065175195378 ","na"
0x8cc6d37e8facc312c96389753a02af3490e1f7cdb864271fb8b1aac90ca0d46d,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,0x0000000000000000000000000000000000000000,"27.758204065175195378 ","na"
0x8cc6d37e8facc312c96389753a02af3490e1f7cdb864271fb8b1aac90ca0d46d,0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,"27.98372448","$1083836.50"
0x8cc6d37e8facc312c96389753a02af3490e1f7cdb864271fb8b1aac90ca0d46d,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,0x7224d1965f85572750a7bfb6845759de52a8b76a,"27.98372448","$1083836.50"
0x7a1e7831d47a7e7fe6462cf593483e7e08eb3ca1cad636f6956cd75ff4c3759f,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000000000000000000000000000000,"27.388650775897559186 ","na"
0x7a1e7831d47a7e7fe6462cf593483e7e08eb3ca1cad636f6956cd75ff4c3759f,0xaf379f0228ad0d46bb7b4f38f9dc9bcc1ad0360c,0x6828bcf74279ee32f2723ec536c22c51eed383c6,"27.924739442007349051 ","na"
0x7a1e7831d47a7e7fe6462cf593483e7e08eb3ca1cad636f6956cd75ff4c3759f,0x6828bcf74279ee32f2723ec536c22c51eed383c6,0xe2fa197eaa5c726426003074147a08beaa59403b,"27.924739442007349051 ","na"
0x7a1e7831d47a7e7fe6462cf593483e7e08eb3ca1cad636f6956cd75ff4c3759f,0xe2fa197eaa5c726426003074147a08beaa59403b,0x8de82c4c968663a0284b01069dde6ef231d0ef9b,"0.139623697210036745 ","na"
0x7a1e7831d47a7e7fe6462cf593483e7e08eb3ca1cad636f6956cd75ff4c3759f,0xe2fa197eaa5c726426003074147a08beaa59403b,tbtcCrv setts,"27.785115744797312306 ","na"
0x7a1e7831d47a7e7fe6462cf593483e7e08eb3ca1cad636f6956cd75ff4c3759f,tbtcCrv setts,0x7224d1965f85572750a7bfb6845759de52a8b76a,"27.785115744797312306 ","na"
0x8891f4d8bae1af36993ee80c2696b7e5eed872a0ae35502a2c21973735489d4c,0x660802fc641b154aba66a62137e71f331b6d787a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"165.393275943590903471","$2072.43"
0x8891f4d8bae1af36993ee80c2696b7e5eed872a0ae35502a2c21973735489d4c,0x660802fc641b154aba66a62137e71f331b6d787a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.00171091","$52.08"
0x078a129510f21b9b345b37ca0eb4ae32b6618c4d5cbaa11216743170cf854444,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000000000000000000000000000000,"925.607534733809226781 ","na"
0x078a129510f21b9b345b37ca0eb4ae32b6618c4d5cbaa11216743170cf854444,Badger setts,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1,136.146576084331802376","$34090.08"
0x89f66f5a1e5bc35770c3be1eb7bd2fee465fd06a342b49cb57ba33618655d310,0x6b4e1e0656dd38f36c318b077134487b9b0cf7a6,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.00231629774082188 ","na"
0x89f66f5a1e5bc35770c3be1eb7bd2fee465fd06a342b49cb57ba33618655d310,0x6b4e1e0656dd38f36c318b077134487b9b0cf7a6,0x7224d1965f85572750a7bfb6845759de52a8b76a,"4.979693468683988501","$815.63"
0x7834227508c6987abe079535d78ae4cdd336fa352221195ffd8df8ccd5bba63e,0x085a9340ff7692ab6703f17ab5ffc917b580a6fd,0x7224d1965f85572750a7bfb6845759de52a8b76a,"27.388650775897559186 ","na"
0x648a0d81de24fcc7893642388eda0d3aa5cb55e8527df31dc9165882ecde3b8a,0xa9429271a28f8543efffa136994c0839e7d7bf77,0x7224d1965f85572750a7bfb6845759de52a8b76a,"925.607534733809226781 ","na"
0xd6e59b83b41391269a385d8695eab3d62275fbeab5d627c08cefb865e2ca2834,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xd6f3768e62ef92a9798e5a8cedd2b78907cecef9,"10.7778","$7616.65"
0xd6e59b83b41391269a385d8695eab3d62275fbeab5d627c08cefb865e2ca2834,0xd6f3768e62ef92a9798e5a8cedd2b78907cecef9,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,"1.849509190500528462","$7278.90"
0xd6e59b83b41391269a385d8695eab3d62275fbeab5d627c08cefb865e2ca2834,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7224d1965f85572750a7bfb6845759de52a8b76a,"7,681.081529","$7622.06"
0x7c53a0a5ebca3441d0c891e5e0353d7b05d8b5721a969730c8a45e31b265ec3c,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x6243d8cea23066d098a15582d81a598b4e8391f4,"0",""
0xaa6f00a2912d32b09b5018ea1c2ebbc8164eb2b30ea3528615450419a8413f6a,0x660802fc641b154aba66a62137e71f331b6d787a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"333.871194524496147174","$12635.89"
0xaa6f00a2912d32b09b5018ea1c2ebbc8164eb2b30ea3528615450419a8413f6a,0x660802fc641b154aba66a62137e71f331b6d787a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.00064719","$39.83"
0x6a666cf211d3d8588a26a8db93e37d7412ed9ce06ee85712eb6d1c6ff95a680a,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xe6f19dab7d43317344282f803f8e8d240708174a,"6,121.533935801145004153","$4492.47"
0x6a666cf211d3d8588a26a8db93e37d7412ed9ce06ee85712eb6d1c6ff95a680a,0xe6f19dab7d43317344282f803f8e8d240708174a,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,"1.34584976527529383","$4568.10"
0x6a666cf211d3d8588a26a8db93e37d7412ed9ce06ee85712eb6d1c6ff95a680a,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7224d1965f85572750a7bfb6845759de52a8b76a,"4,416.014416","$4415.89"
0x61352d871a93dfdba8f1bebee908f2e78cd367e776f225ac154935ca0a9283a0,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x85eee30c52b0b379b046fb0f85f4f3dc3009afec,"0",""
0x0553819ae65810fbe32b95c3eedc95c5bd7445c456c06b2731fc9795624e02bc,0x81c51dd453dbff8f16036b3f0fb54d7bd03f036f,0x7224d1965f85572750a7bfb6845759de52a8b76a,"6,120.589158896724327933","$4065.62"
0x1ef6d4ed9e29e43c1d91000a03bc58c33086774fd3516ccd52929868066747ce,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x4f7c28ccb0f1dbd1388209c67eec234273c878bd,"373,973.578935 ","na"
0x0935290f88bdbe4f88efd63effa3538858d225b7050160ebb99cf8d630c657a2,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"373,973.578935 ","na"
0x0935290f88bdbe4f88efd63effa3538858d225b7050160ebb99cf8d630c657a2,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,"335,424.384431","$335691.50"
0x2308091d233d9055fe7323f838898273fc3de66d220b70344906111624908705,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,"168,498.7966","$90179.37"
0x2308091d233d9055fe7323f838898273fc3de66d220b70344906111624908705,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xe31643ebd9fd29b668c0553c76308a33decffa6d,"135,145.309017339382814779","$72328.82"
0x2308091d233d9055fe7323f838898273fc3de66d220b70344906111624908705,0xe31643ebd9fd29b668c0553c76308a33decffa6d,0x23d1b2755d6c243dfa9dd06624f1686b9c9e13eb,"11,173.432864735433172435","$71031.71"
0x2308091d233d9055fe7323f838898273fc3de66d220b70344906111624908705,0x23d1b2755d6c243dfa9dd06624f1686b9c9e13eb,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,"69,639.771573","$69695.23"
0x2308091d233d9055fe7323f838898273fc3de66d220b70344906111624908705,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x819f3450da6f110ba6ea52195b3beafa246062de,"33,353.487582660617185221","$17850.55"
0x2308091d233d9055fe7323f838898273fc3de66d220b70344906111624908705,0x819f3450da6f110ba6ea52195b3beafa246062de,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,"6.938715934839159875","$17533.47"
0x2308091d233d9055fe7323f838898273fc3de66d220b70344906111624908705,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,"17,138.277201","$17151.93"
0x2308091d233d9055fe7323f838898273fc3de66d220b70344906111624908705,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x7224d1965f85572750a7bfb6845759de52a8b76a,"86,778.048774","$86847.16"
0x97179c3d3214d81153e2996b296d230079915727129a978619d6b512aabb0547,0x8ecff6bc3076a3d673f321d61e1dd060e45c5774,0x7224d1965f85572750a7bfb6845759de52a8b76a,"10.777806539","$10089.10"
0x756b32f1024c9a123fcecd93b4f8e4d9b43f053356fa91ac0c09f31a3b87aece,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,"23.556576750000001024","$57193.32"
0x756b32f1024c9a123fcecd93b4f8e4d9b43f053356fa91ac0c09f31a3b87aece,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,"59,615.417907","$59531.58"
0x756b32f1024c9a123fcecd93b4f8e4d9b43f053356fa91ac0c09f31a3b87aece,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x7224d1965f85572750a7bfb6845759de52a8b76a,"59,615.417907","$59531.58"
0x756b32f1024c9a123fcecd93b4f8e4d9b43f053356fa91ac0c09f31a3b87aece,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,"129,598.734580434782608695","$56563.02"
0x756b32f1024c9a123fcecd93b4f8e4d9b43f053356fa91ac0c09f31a3b87aece,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xe31643ebd9fd29b668c0553c76308a33decffa6d,"129,598.734580434759319552","$56563.02"
0x756b32f1024c9a123fcecd93b4f8e4d9b43f053356fa91ac0c09f31a3b87aece,0xe31643ebd9fd29b668c0553c76308a33decffa6d,0x4c9a2bd661d640da3634a4988a9bd2bc0f18e5a9,"7,399.536472255630093981","$57772.82"
0xc5dce31c277dfcd983e2c7115fdfde7fedbbfa3e55b9f58a1dec5bb007516aa9,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x69b39b89f9274a16e8a19b78e5eb47a4d91dac9e,"13.2241","$4578.98"
0xc5dce31c277dfcd983e2c7115fdfde7fedbbfa3e55b9f58a1dec5bb007516aa9,0x69b39b89f9274a16e8a19b78e5eb47a4d91dac9e,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,"1.677855832389710779","$4215.02"
0xc5dce31c277dfcd983e2c7115fdfde7fedbbfa3e55b9f58a1dec5bb007516aa9,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x7224d1965f85572750a7bfb6845759de52a8b76a,"4,109.131112","$4108.69"
0x706007fd07db300acb7d0d5e5dab9611d9b9f8bdc28eaadeb2eaedd128e3e27d,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xa0246c9032bc3a600820415ae600c6388619a14d,"0",""
0x159e136144aab0f40fd929ed9eb20624ca396e6460ebad8ca38729452b82ba0d,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,"0",""
0xb300515fadfae27794ce572502c63f5f3693d77a65fb19dc9c382cb6f436ed0b,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,"0",""
0xf85b2072aa6e05b4104b3772795b8e5916ca5e99e32dcb9e9a541ba1c99b9151,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"340,788.996306683228103277","$118001793.75"
0xf85b2072aa6e05b4104b3772795b8e5916ca5e99e32dcb9e9a541ba1c99b9151,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"2.931302060726806939","$1014.99"
0xf85b2072aa6e05b4104b3772795b8e5916ca5e99e32dcb9e9a541ba1c99b9151,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x7224d1965f85572750a7bfb6845759de52a8b76a,"13.224169080850313395","$4579.01"
0xf85b2072aa6e05b4104b3772795b8e5916ca5e99e32dcb9e9a541ba1c99b9151,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,"340,778.703439663104596821","$117998229.74"
0x147026f0019322339656ff2b7aa1caebfd756fa6f5c9b3c464a6d7bfa0739bd9,0x660802fc641b154aba66a62137e71f331b6d787a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"73.932705433942343015","$3723.51"
0x741f492f89f3edc413d92651eedb9e068e0d6b1abe99dfdde6773aa7b5ce3379,Matic,0x7224d1965f85572750a7bfb6845759de52a8b76a,"98,096.93","$40678.84"
0x741f492f89f3edc413d92651eedb9e068e0d6b1abe99dfdde6773aa7b5ce3379,Matic,0x1c48cbc1cd66a18a26c05248b1de7f2b0adc4b6d,"7,406.384908893740815679","$3071.28"
0x741f492f89f3edc413d92651eedb9e068e0d6b1abe99dfdde6773aa7b5ce3379,Matic,0x17d070ce7da089805d10d6099e1a22a46bc4f407,"707.766723716178709505","$293.50"
0x741f492f89f3edc413d92651eedb9e068e0d6b1abe99dfdde6773aa7b5ce3379,Matic,0xbf96fcd58118e3f574bc28bb17b0c31ee0ba7f94,"3,420","$1418.21"
0x415a1609c11da9eb4ae52e086770c3d680076d72df74ddb8f2107f972d75e9dd,0x0000000000000eb4ec62758aae93400b3e5f7f18,0x4dc02e1bb2ec1ce4c50c351e6e06505e7b1dce8d,"1.87","$4531.09"
0x415a1609c11da9eb4ae52e086770c3d680076d72df74ddb8f2107f972d75e9dd,0x4dc02e1bb2ec1ce4c50c351e6e06505e7b1dce8d,0xd876bea7f5121a8e21459224e58aec6c933a16e9,"947.183371098493276802","$4330.29"
0x415a1609c11da9eb4ae52e086770c3d680076d72df74ddb8f2107f972d75e9dd,0xd876bea7f5121a8e21459224e58aec6c933a16e9,0x0000000000000eb4ec62758aae93400b3e5f7f18,"4,323.606215","$4331.55"
0x415a1609c11da9eb4ae52e086770c3d680076d72df74ddb8f2107f972d75e9dd,0x0000000000000eb4ec62758aae93400b3e5f7f18,0x7224d1965f85572750a7bfb6845759de52a8b76a,"4,323.606215","$4331.55"
0x415a1609c11da9eb4ae52e086770c3d680076d72df74ddb8f2107f972d75e9dd,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000eb4ec62758aae93400b3e5f7f18,"10,054.898174418604651162","$4169.57"
0x415a1609c11da9eb4ae52e086770c3d680076d72df74ddb8f2107f972d75e9dd,0x0000000000000eb4ec62758aae93400b3e5f7f18,0x819f3450da6f110ba6ea52195b3beafa246062de,"10,054.898174418604651162","$4169.57"
0x415a1609c11da9eb4ae52e086770c3d680076d72df74ddb8f2107f972d75e9dd,0x819f3450da6f110ba6ea52195b3beafa246062de,0x0000000000000eb4ec62758aae93400b3e5f7f18,"1.93485172388969709","$4688.23"
0x33a9ad8f73b7c209202a4994cdeb948af0eb370eefa93eb9a278f5d077785211,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,"35.710196729999998976","$86527.42"
0x33a9ad8f73b7c209202a4994cdeb948af0eb370eefa93eb9a278f5d077785211,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,"81,676.135267","$81826.24"
0x33a9ad8f73b7c209202a4994cdeb948af0eb370eefa93eb9a278f5d077785211,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x7224d1965f85572750a7bfb6845759de52a8b76a,"81,676.135267","$81826.24"
0x33a9ad8f73b7c209202a4994cdeb948af0eb370eefa93eb9a278f5d077785211,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,"189,944.500620930232558139","$78766.20"
0x33a9ad8f73b7c209202a4994cdeb948af0eb370eefa93eb9a278f5d077785211,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xe31643ebd9fd29b668c0553c76308a33decffa6d,"189,944.50062093022396416","$78766.20"
0x33a9ad8f73b7c209202a4994cdeb948af0eb370eefa93eb9a278f5d077785211,0xe31643ebd9fd29b668c0553c76308a33decffa6d,0x4c9a2bd661d640da3634a4988a9bd2bc0f18e5a9,"11,501.367426427889467262","$86679.65"
0xa3ce80ed49bc67ef9ff38633d760548326721653380217597b0089299f04a9c2,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,"151,627.2167","$63997.87"
0xa3ce80ed49bc67ef9ff38633d760548326721653380217597b0089299f04a9c2,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x819f3450da6f110ba6ea52195b3beafa246062de,"47,300.677373786503983902","$19964.38"
0xa3ce80ed49bc67ef9ff38633d760548326721653380217597b0089299f04a9c2,0x819f3450da6f110ba6ea52195b3beafa246062de,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,"8.711536329569687878","$19950.63"
0xa3ce80ed49bc67ef9ff38633d760548326721653380217597b0089299f04a9c2,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,"19,326.114086","$19351.96"
0xa3ce80ed49bc67ef9ff38633d760548326721653380217597b0089299f04a9c2,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xe31643ebd9fd29b668c0553c76308a33decffa6d,"104,326.539326213496016098","$44033.50"
0xa3ce80ed49bc67ef9ff38633d760548326721653380217597b0089299f04a9c2,0xe31643ebd9fd29b668c0553c76308a33decffa6d,0x23d1b2755d6c243dfa9dd06624f1686b9c9e13eb,"6,089.44317677460786796","$43635.32"
0xa3ce80ed49bc67ef9ff38633d760548326721653380217597b0089299f04a9c2,0x23d1b2755d6c243dfa9dd06624f1686b9c9e13eb,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,"42,639.77463","$42696.81"
0xa3ce80ed49bc67ef9ff38633d760548326721653380217597b0089299f04a9c2,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x7224d1965f85572750a7bfb6845759de52a8b76a,"61,965.888716","$62048.77"
0x771b3581d69fa71874723225b4057f3fe4ece0d5414f89401cd7a20fde2f9b37,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"0",""
0xcd7d51fbfa9185f7bda1cead74294f3c316580dfe84f5278caeb756f38a37bf6,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,"8.63117140955948032","$19766.58"
0xcd7d51fbfa9185f7bda1cead74294f3c316580dfe84f5278caeb756f38a37bf6,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,"19,000.151423","$19025.57"
0xcd7d51fbfa9185f7bda1cead74294f3c316580dfe84f5278caeb756f38a37bf6,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x7224d1965f85572750a7bfb6845759de52a8b76a,"19,000","$19025.41"
0xcd7d51fbfa9185f7bda1cead74294f3c316580dfe84f5278caeb756f38a37bf6,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,"50,000","$21103.69"
0xcd7d51fbfa9185f7bda1cead74294f3c316580dfe84f5278caeb756f38a37bf6,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xe31643ebd9fd29b668c0553c76308a33decffa6d,"49,999.999999999995805696","$21103.69"
0xcd7d51fbfa9185f7bda1cead74294f3c316580dfe84f5278caeb756f38a37bf6,0xe31643ebd9fd29b668c0553c76308a33decffa6d,0x4c9a2bd661d640da3634a4988a9bd2bc0f18e5a9,"2,751.628496582041777938","$19717.43"
0x2a965c641632e2dc2cae4c14ad6050ca9a2b99936275bf794a68b60297d9fadb,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,"8.27043296402558976","$17704.59"
0x2a965c641632e2dc2cae4c14ad6050ca9a2b99936275bf794a68b60297d9fadb,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,"17,475.399999","$17501.89"
0x2a965c641632e2dc2cae4c14ad6050ca9a2b99936275bf794a68b60297d9fadb,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x7224d1965f85572750a7bfb6845759de52a8b76a,"17,475.4","$17501.89"
0x2a965c641632e2dc2cae4c14ad6050ca9a2b99936275bf794a68b60297d9fadb,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,"50,000","$17923.54"
0x2a965c641632e2dc2cae4c14ad6050ca9a2b99936275bf794a68b60297d9fadb,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xe31643ebd9fd29b668c0553c76308a33decffa6d,"49,999.999999999995805696","$17923.54"
0x2a965c641632e2dc2cae4c14ad6050ca9a2b99936275bf794a68b60297d9fadb,0xe31643ebd9fd29b668c0553c76308a33decffa6d,0x4c9a2bd661d640da3634a4988a9bd2bc0f18e5a9,"2,494.994698491333860147","$17792.70"
0x1182e7dd3620f5a8651b05035e8cc093516c0987d0535e8a0a627393ca107f50,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x81c51dd453dbff8f16036b3f0fb54d7bd03f036f,"","na"
0xee1904c409d6f13684318dfa3ed9548520dba14345109b9469d880c2c66ad252,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x854056fd40c1b52037166285b2e54fee774d33f6,"0",""
0xf6f42066d2108d1a5b7bbe23590cfe5d7a7eca34378d0077c7a6a4ce96656c75,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x854056fd40c1b52037166285b2e54fee774d33f6,"2.180212752504445839","$132187.74"
0xf6f42066d2108d1a5b7bbe23590cfe5d7a7eca34378d0077c7a6a4ce96656c75,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x854056fd40c1b52037166285b2e54fee774d33f6,"61.385841321180463649","$131409.19"
0xf6f42066d2108d1a5b7bbe23590cfe5d7a7eca34378d0077c7a6a4ce96656c75,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"","na"
0x06feb14bda6b89b9761ecbf43321b4f2a97efe922ddc7b2b66f0a9165f855aef,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x8daebade922df735c38c80c7ebd708af50815faa,"0",""
0x601c6ab572ba1e2209899d4af866a6f2626863ead3e736731e3e6421adff350e,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,"2.181391535252027106 ","na"
0x601c6ab572ba1e2209899d4af866a6f2626863ead3e736731e3e6421adff350e,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,0x0000000000000000000000000000000000000000,"2.181391535252027106 ","na"
0x601c6ab572ba1e2209899d4af866a6f2626863ead3e736731e3e6421adff350e,0xc25099792e9349c7dd09759744ea681c7de2cb66,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,"2.180212752504445839","$132187.74"
0x601c6ab572ba1e2209899d4af866a6f2626863ead3e736731e3e6421adff350e,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,0x7224d1965f85572750a7bfb6845759de52a8b76a,"2.180212752504445839","$132187.74"
0xa3395c4c8ead63eb6e3085b49475d9d46b329e60d5502ac0a10655f797b87ebb,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x64eda51d3ad40d56b9dfc5554e06f94e1dd786fd,"0",""
0x6d711e6b22f331d2860befa11801c55930c08e1c144660db5701d7a9df1415d4,0x6828bcf74279ee32f2723ec536c22c51eed383c6,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.94477690442067622","$0.72"
0xabbb8ed3f2566e23fd39b2e77ce588a6381c3df4ab366d3befd217bf2a087410,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000000000000000000000000000000,"2.16 ","na"
0xabbb8ed3f2566e23fd39b2e77ce588a6381c3df4ab366d3befd217bf2a087410,0xaf379f0228ad0d46bb7b4f38f9dc9bcc1ad0360c,0x6828bcf74279ee32f2723ec536c22c51eed383c6,"1.93056692799251462 ","na"
0xabbb8ed3f2566e23fd39b2e77ce588a6381c3df4ab366d3befd217bf2a087410,0x6828bcf74279ee32f2723ec536c22c51eed383c6,0xe2fa197eaa5c726426003074147a08beaa59403b,"1.93056692799251462 ","na"
0xabbb8ed3f2566e23fd39b2e77ce588a6381c3df4ab366d3befd217bf2a087410,0xe2fa197eaa5c726426003074147a08beaa59403b,0x8de82c4c968663a0284b01069dde6ef231d0ef9b,"0.009652834639962573 ","na"
0xabbb8ed3f2566e23fd39b2e77ce588a6381c3df4ab366d3befd217bf2a087410,0xe2fa197eaa5c726426003074147a08beaa59403b,tbtcCrv setts,"1.920914093352552047 ","na"
